session_id,customer_id,event_time,channel,device,category,campaign,ab_variant,event_type
S0028309,C02144,2025-04-09T10:04:00,direct,mobile,sports,brand_direct,control,add_to_cart
S0028309,C02144,2025-04-09T10:12:00,direct,mobile,sports,brand_direct,control,checkout
S0028309,C02144,2025-04-09T10:08:00,direct,mobile,sports,brand_direct,control,purchase
S0028310,C02144,2025-04-22T11:00:00,email,mobile,home,crm_lifecycle,control,visit
S0028310,C02144,2025-04-22T11:03:00,email,mobile,home,crm_lifecycle,control,product_view
S0028311,C02144,2025-05-23T10:00:00,paid_search,mobile,beauty,always_on_search,control,visit
S0028311,C02144,2025-05-23T10:05:00,paid_search,mobile,beauty,always_on_search,control,product_view
S0028311,C02144,2025-05-23T10:02:00,paid_search,mobile,beauty,always_on_search,control,add_to_cart
S0028312,C02144,2025-05-27T14:00:00,social,mobile,apparel,summer_social,control,visit
S0028312,C02144,2025-05-27T14:02:00,social,mobile,apparel,summer_social,control,product_view
S0028313,C02144,2025-05-15T14:00:00,email,mobile,home,crm_lifecycle,control,visit
S0028313,C02144,2025-05-15T14:02:00,email,mobile,home,crm_lifecycle,control,product_view
S0028313,C02144,2025-05-15T14:02:00,email,mobile,home,crm_lifecycle,control,add_to_cart
S0028314,C02144,2025-05-13T12:00:00,email,mobile,apparel,crm_lifecycle,control,visit
S0028315,C02144,2025-06-07T15:00:00,affiliate,mobile,electronics,partner_cashback,control,visit
S0028315,C02144,2025-06-07T15:04:00,affiliate,mobile,electronics,partner_cashback,control,product_view
S0028315,C02144,2025-06-07T15:06:00,affiliate,mobile,electronics,partner_cashback,control,add_to_cart
S0028315,C02144,2025-06-07T15:15:00,affiliate,mobile,electronics,partner_cashback,control,checkout
S0028316,C02144,2025-06-24T20:00:00,email,mobile,sports,crm_lifecycle,control,visit
S0028316,C02144,2025-06-24T20:03:00,email,mobile,sports,crm_lifecycle,control,product_view
S0028316,C02144,2025-06-24T20:08:00,email,mobile,sports,crm_lifecycle,control,add_to_cart
S0028316,C02144,2025-06-24T20:15:00,email,mobile,sports,crm_lifecycle,control,checkout
S0028317,C02144,2025-07-09T14:00:00,email,mobile,home,crm_lifecycle,control,visit
S0028317,C02144,2025-07-09T14:02:00,email,mobile,home,crm_lifecycle,control,product_view
S0028317,C02144,2025-07-09T14:10:00,email,mobile,home,crm_lifecycle,control,add_to_cart
S0028318,C02144,2025-07-27T21:00:00,social,mobile,food,summer_social,control,visit
S0028319,C02144,2025-08-19T12:00:00,email,desktop,sports,crm_lifecycle,control,visit
S0028319,C02144,2025-08-19T12:03:00,email,desktop,sports,crm_lifecycle,control,product_view
S0028320,C02144,2025-08-13T12:00:00,direct,mobile,home,brand_direct,control,visit
S0028320,C02144,2025-08-13T12:01:00,direct,mobile,home,brand_direct,control,product_view
S0028321,C02144,2025-08-06T18:00:00,direct,desktop,home,brand_direct,control,visit
S0028321,C02144,2025-08-06T18:02:00,direct,desktop,home,brand_direct,control,product_view
S0028321,C02144,2025-08-06T18:08:00,direct,desktop,home,brand_direct,control,add_to_cart
S0028322,C02144,2025-08-18T13:00:00,social,mobile,home,summer_social,control,visit
S0028323,C02144,2025-09-10T20:00:00,paid_search,desktop,home,always_on_search,control,visit
S0028323,C02144,2025-09-10T20:05:00,paid_search,desktop,home,always_on_search,control,product_view
S0028324,C02144,2025-09-26T10:00:00,paid_search,mobile,home,always_on_search,control,visit
S0028324,C02144,2025-09-26T10:03:00,paid_search,mobile,home,always_on_search,control,product_view
S0028325,C02144,2025-09-20T16:00:00,affiliate,mobile,food,partner_cashback,control,visit
S0028326,C02144,2025-10-25T20:00:00,paid_search,desktop,home,always_on_search,control,visit
S0028327,C02144,2025-10-02T16:00:00,social,desktop,beauty,summer_social,control,visit
S0028327,C02144,2025-10-02T16:01:00,social,desktop,beauty,summer_social,control,product_view
S0028328,C02144,2025-10-01T18:00:00,email,mobile,apparel,crm_lifecycle,control,visit
S0028328,C02144,2025-10-01T18:04:00,email,mobile,apparel,crm_lifecycle,control,product_view
S0028328,C02144,2025-10-01T18:02:00,email,mobile,apparel,crm_lifecycle,control,add_to_cart
S0028328,C02144,2025-10-01T18:12:00,email,mobile,apparel,crm_lifecycle,control,checkout
S0028328,C02144,2025-10-01T18:20:00,email,mobile,apparel,crm_lifecycle,control,purchase
S0028329,C02144,2025-10-13T17:00:00,social,mobile,home,summer_social,control,visit
S0028329,C02144,2025-10-13T17:04:00,social,mobile,home,summer_social,control,product_view
S0028330,C02144,2025-11-16T20:00:00,direct,tablet,apparel,brand_direct,control,visit
S0028330,C02144,2025-11-16T20:05:00,direct,tablet,apparel,brand_direct,control,product_view
S0028331,C02144,2025-11-23T19:00:00,organic,mobile,apparel,seo,control,visit
S0028332,C02144,2025-11-23T14:00:00,organic,mobile,home,seo,control,visit
S0028332,C02144,2025-11-23T14:03:00,organic,mobile,home,seo,control,product_view
S0028332,C02144,2025-11-23T14:08:00,organic,mobile,home,seo,control,add_to_cart
S0028332,C02144,2025-11-23T14:15:00,organic,mobile,home,seo,control,checkout
S0028332,C02144,2025-11-23T14:20:00,organic,mobile,home,seo,control,purchase
S0028333,C02144,2025-12-22T21:00:00,email,mobile,apparel,crm_lifecycle,control,visit
S0028333,C02144,2025-12-22T21:05:00,email,mobile,apparel,crm_lifecycle,control,product_view
S0028333,C02144,2025-12-22T21:06:00,email,mobile,apparel,crm_lifecycle,control,add_to_cart
S0028333,C02144,2025-12-22T21:09:00,email,mobile,apparel,crm_lifecycle,control,checkout
S0028334,C02145,2025-01-11T21:00:00,direct,mobile,sports,brand_direct,control,visit
S0028334,C02145,2025-01-11T21:01:00,direct,mobile,sports,brand_direct,control,product_view
S0028335,C02145,2025-01-14T22:00:00,paid_search,mobile,sports,always_on_search,control,visit
S0028335,C02145,2025-01-14T22:03:00,paid_search,mobile,sports,always_on_search,control,product_view
S0028336,C02145,2025-01-17T12:00:00,social,mobile,sports,summer_social,control,visit
S0028337,C02145,2025-02-19T10:00:00,social,mobile,apparel,summer_social,control,visit
S0028337,C02145,2025-02-19T10:01:00,social,mobile,apparel,summer_social,control,product_view
S0028337,C02145,2025-02-19T10:06:00,social,mobile,apparel,summer_social,control,add_to_cart
S0028337,C02145,2025-02-19T10:12:00,social,mobile,apparel,summer_social,control,checkout
S0028338,C02145,2025-02-25T20:00:00,organic,desktop,electronics,seo,control,visit
S0028338,C02145,2025-02-25T20:03:00,organic,desktop,electronics,seo,control,product_view
S0028339,C02145,2025-02-22T20:00:00,paid_search,tablet,sports,always_on_search,control,visit
S0028340,C02145,2025-02-09T12:00:00,organic,mobile,home,seo,control,visit
S0028341,C02145,2025-02-04T09:00:00,direct,mobile,sports,brand_direct,control,visit
S0028341,C02145,2025-02-04T09:02:00,direct,mobile,sports,brand_direct,control,product_view
S0028341,C02145,2025-02-04T09:04:00,direct,mobile,sports,brand_direct,control,add_to_cart
S0028342,C02145,2025-02-05T17:00:00,affiliate,mobile,sports,partner_cashback,control,visit
S0028343,C02145,2025-02-13T15:00:00,organic,mobile,sports,seo,control,visit
S0028343,C02145,2025-02-13T15:04:00,organic,mobile,sports,seo,control,product_view
S0028343,C02145,2025-02-13T15:04:00,organic,mobile,sports,seo,control,add_to_cart
S0028343,C02145,2025-02-13T15:12:00,organic,mobile,sports,seo,control,checkout
S0028344,C02145,2025-03-16T14:00:00,organic,desktop,sports,seo,control,visit
S0028345,C02145,2025-04-21T21:00:00,social,desktop,sports,summer_social,control,visit
S0028346,C02145,2025-04-21T13:00:00,direct,mobile,sports,brand_direct,control,visit
S0028347,C02145,2025-06-11T08:00:00,email,desktop,electronics,crm_lifecycle,control,visit
S0028347,C02145,2025-06-11T08:03:00,email,desktop,electronics,crm_lifecycle,control,product_view
S0028348,C02145,2025-09-12T08:00:00,paid_search,desktop,apparel,always_on_search,control,visit
S0028349,C02145,2025-10-06T22:00:00,email,desktop,apparel,crm_lifecycle,control,visit
S0028350,C02145,2025-11-21T13:00:00,organic,desktop,home,seo,control,visit
S0028350,C02145,2025-11-21T13:01:00,organic,desktop,home,seo,control,product_view
S0028350,C02145,2025-11-21T13:08:00,organic,desktop,home,seo,control,add_to_cart
S0028350,C02145,2025-11-21T13:09:00,organic,desktop,home,seo,control,checkout
S0028350,C02145,2025-11-21T13:04:00,organic,desktop,home,seo,control,purchase
S0028351,C02145,2025-11-11T18:00:00,organic,mobile,sports,seo,control,visit
S0028352,C02145,2025-12-22T21:00:00,affiliate,desktop,sports,partner_cashback,control,visit
S0028352,C02145,2025-12-22T21:01:00,affiliate,desktop,sports,partner_cashback,control,product_view
S0028353,C02146,2025-04-11T20:00:00,email,mobile,home,crm_lifecycle,control,visit
S0028353,C02146,2025-04-11T20:02:00,email,mobile,home,crm_lifecycle,control,product_view
S0028354,C02146,2025-05-04T10:00:00,organic,mobile,beauty,seo,control,visit
S0028354,C02146,2025-05-04T10:03:00,organic,mobile,beauty,seo,control,product_view
S0028355,C02146,2025-06-20T08:00:00,direct,mobile,beauty,brand_direct,control,visit
S0028355,C02146,2025-06-20T08:03:00,direct,mobile,beauty,brand_direct,control,product_view
S0028356,C02146,2025-07-16T20:00:00,social,mobile,beauty,summer_social,control,visit
S0028356,C02146,2025-07-16T20:02:00,social,mobile,beauty,summer_social,control,product_view
S0028357,C02146,2025-08-19T19:00:00,social,desktop,beauty,summer_social,control,visit
S0028357,C02146,2025-08-19T19:05:00,social,desktop,beauty,summer_social,control,product_view
S0028358,C02146,2025-08-19T18:00:00,organic,desktop,electronics,seo,control,visit
S0028358,C02146,2025-08-19T18:04:00,organic,desktop,electronics,seo,control,product_view
S0028359,C02146,2025-10-16T18:00:00,email,desktop,beauty,crm_lifecycle,control,visit
S0028359,C02146,2025-10-16T18:05:00,email,desktop,beauty,crm_lifecycle,control,product_view
S0028359,C02146,2025-10-16T18:02:00,email,desktop,beauty,crm_lifecycle,control,add_to_cart
S0028360,C02146,2025-12-22T09:00:00,email,mobile,beauty,crm_lifecycle,control,visit
S0028361,C02147,2025-08-06T14:00:00,social,mobile,home,summer_social,treatment,visit
S0028362,C02147,2025-08-08T11:00:00,organic,desktop,home,seo,treatment,visit
S0028362,C02147,2025-08-08T11:02:00,organic,desktop,home,seo,treatment,product_view
S0028363,C02147,2025-08-19T10:00:00,paid_search,desktop,sports,always_on_search,treatment,visit
S0028363,C02147,2025-08-19T10:04:00,paid_search,desktop,sports,always_on_search,treatment,product_view
S0028363,C02147,2025-08-19T10:02:00,paid_search,desktop,sports,always_on_search,treatment,add_to_cart
S0028363,C02147,2025-08-19T10:06:00,paid_search,desktop,sports,always_on_search,treatment,checkout
S0028363,C02147,2025-08-19T10:12:00,paid_search,desktop,sports,always_on_search,treatment,purchase
S0028364,C02147,2025-08-16T19:00:00,affiliate,tablet,food,partner_cashback,treatment,visit
S0028364,C02147,2025-08-16T19:03:00,affiliate,tablet,food,partner_cashback,treatment,product_view
S0028364,C02147,2025-08-16T19:04:00,affiliate,tablet,food,partner_cashback,treatment,add_to_cart
S0028365,C02147,2025-08-11T19:00:00,organic,mobile,beauty,seo,treatment,visit
S0028365,C02147,2025-08-11T19:04:00,organic,mobile,beauty,seo,treatment,product_view
S0028366,C02147,2025-08-21T22:00:00,organic,desktop,home,seo,treatment,visit
S0028366,C02147,2025-08-21T22:05:00,organic,desktop,home,seo,treatment,product_view
S0028366,C02147,2025-08-21T22:10:00,organic,desktop,home,seo,treatment,add_to_cart
S0028367,C02147,2025-08-09T16:00:00,paid_search,mobile,home,always_on_search,treatment,visit
S0028367,C02147,2025-08-09T16:02:00,paid_search,mobile,home,always_on_search,treatment,product_view
S0028368,C02147,2025-09-17T16:00:00,social,mobile,home,summer_social,treatment,visit
S0028368,C02147,2025-09-17T16:05:00,social,mobile,home,summer_social,treatment,product_view
S0028369,C02147,2025-09-01T09:00:00,affiliate,mobile,home,partner_cashback,treatment,visit
S0028369,C02147,2025-09-01T09:01:00,affiliate,mobile,home,partner_cashback,treatment,product_view
S0028370,C02147,2025-10-25T11:00:00,affiliate,mobile,home,partner_cashback,treatment,visit
S0028371,C02147,2025-10-21T17:00:00,social,desktop,apparel,summer_social,treatment,visit
S0028371,C02147,2025-10-21T17:03:00,social,desktop,apparel,summer_social,treatment,product_view
S0028371,C02147,2025-10-21T17:10:00,social,desktop,apparel,summer_social,treatment,add_to_cart
S0028371,C02147,2025-10-21T17:03:00,social,desktop,apparel,summer_social,treatment,checkout
S0028372,C02147,2025-10-25T10:00:00,paid_search,mobile,home,always_on_search,treatment,visit
S0028372,C02147,2025-10-25T10:04:00,paid_search,mobile,home,always_on_search,treatment,product_view
S0028372,C02147,2025-10-25T10:06:00,paid_search,mobile,home,always_on_search,treatment,add_to_cart
S0028372,C02147,2025-10-25T10:06:00,paid_search,mobile,home,always_on_search,treatment,checkout
S0028373,C02147,2025-11-01T10:00:00,social,desktop,home,summer_social,treatment,visit
S0028374,C02147,2025-11-26T11:00:00,email,mobile,home,crm_lifecycle,treatment,visit
S0028374,C02147,2025-11-26T11:04:00,email,mobile,home,crm_lifecycle,treatment,product_view
S0028374,C02147,2025-11-26T11:06:00,email,mobile,home,crm_lifecycle,treatment,add_to_cart
S0028374,C02147,2025-11-26T11:12:00,email,mobile,home,crm_lifecycle,treatment,checkout
S0028374,C02147,2025-11-26T11:04:00,email,mobile,home,crm_lifecycle,treatment,purchase
S0028375,C02147,2025-11-23T18:00:00,organic,tablet,sports,seo,treatment,visit
S0028376,C02148,2025-05-05T19:00:00,organic,desktop,electronics,seo,control,visit
S0028376,C02148,2025-05-05T19:04:00,organic,desktop,electronics,seo,control,product_view
S0028377,C02148,2025-05-13T22:00:00,direct,mobile,home,brand_direct,control,visit
S0028377,C02148,2025-05-13T22:02:00,direct,mobile,home,brand_direct,control,product_view
S0028377,C02148,2025-05-13T22:06:00,direct,mobile,home,brand_direct,control,add_to_cart
S0028377,C02148,2025-05-13T22:12:00,direct,mobile,home,brand_direct,control,checkout
S0028378,C02148,2025-06-12T19:00:00,direct,mobile,electronics,brand_direct,control,visit
S0028379,C02148,2025-07-24T20:00:00,organic,desktop,beauty,seo,control,visit
S0028379,C02148,2025-07-24T20:04:00,organic,desktop,beauty,seo,control,product_view
S0028380,C02148,2025-09-09T22:00:00,email,mobile,food,crm_lifecycle,control,visit
S0028380,C02148,2025-09-09T22:05:00,email,mobile,food,crm_lifecycle,control,product_view
S0028381,C02148,2025-09-01T20:00:00,organic,desktop,food,seo,control,visit
S0028382,C02148,2025-09-17T12:00:00,organic,mobile,food,seo,control,visit
S0028383,C02148,2025-09-07T14:00:00,social,mobile,electronics,summer_social,control,visit
S0028383,C02148,2025-09-07T14:01:00,social,mobile,electronics,summer_social,control,product_view
S0028384,C02148,2025-09-06T09:00:00,paid_search,mobile,electronics,always_on_search,control,visit
S0028384,C02148,2025-09-06T09:03:00,paid_search,mobile,electronics,always_on_search,control,product_view
S0028385,C02148,2025-11-13T18:00:00,paid_search,mobile,electronics,always_on_search,control,visit
S0028385,C02148,2025-11-13T18:05:00,paid_search,mobile,electronics,always_on_search,control,product_view
S0028386,C02148,2025-12-27T12:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0028387,C02149,2025-05-12T10:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0028387,C02149,2025-05-12T10:02:00,email,mobile,electronics,crm_lifecycle,control,product_view
S0028388,C02149,2025-06-16T19:00:00,organic,mobile,electronics,seo,control,visit
S0028388,C02149,2025-06-16T19:02:00,organic,mobile,electronics,seo,control,product_view
S0028389,C02149,2025-06-21T09:00:00,direct,desktop,beauty,brand_direct,control,visit
S0028390,C02149,2025-08-12T20:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0028391,C02149,2025-08-26T10:00:00,paid_search,mobile,electronics,always_on_search,control,visit
S0028391,C02149,2025-08-26T10:04:00,paid_search,mobile,electronics,always_on_search,control,product_view
S0028391,C02149,2025-08-26T10:04:00,paid_search,mobile,electronics,always_on_search,control,add_to_cart
S0028392,C02149,2025-08-05T19:00:00,email,mobile,electronics,crm_lifecycle,control,visit
S0028392,C02149,2025-08-05T19:03:00,email,mobile,electronics,crm_lifecycle,control,product_view
S0028393,C02149,2025-11-19T13:00:00,organic,tablet,home,seo,control,visit
S0028393,C02149,2025-11-19T13:04:00,organic,tablet,home,seo,control,product_view
S0028394,C02150,2025-06-08T15:00:00,email,mobile,sports,crm_lifecycle,treatment,visit
S0028394,C02150,2025-06-08T15:04:00,email,mobile,sports,crm_lifecycle,treatment,product_view
S0028395,C02150,2025-06-03T08:00:00,social,desktop,sports,summer_social,treatment,visit
S0028395,C02150,2025-06-03T08:03:00,social,desktop,sports,summer_social,treatment,product_view
S0028396,C02150,2025-06-04T11:00:00,organic,mobile,home,seo,treatment,visit
S0028396,C02150,2025-06-04T11:05:00,organic,mobile,home,seo,treatment,product_view
S0028397,C02150,2025-06-16T22:00:00,paid_search,mobile,home,always_on_search,treatment,visit
S0028397,C02150,2025-06-16T22:02:00,paid_search,mobile,home,always_on_search,treatment,product_view
S0028398,C02150,2025-06-09T18:00:00,social,desktop,home,summer_social,treatment,visit
