order_id,session_id,customer_id,order_date,channel,device,category,campaign,ab_variant,gross_revenue,coupon_spend,net_revenue,gross_margin,returned,base_segment
O0002623,S0028172,C02136,2025-07-07T16:00:00,direct,mobile,sports,brand_direct,control,278.19,22.25,255.93,81.58,0,steady
O0002624,S0028185,C02137,2025-05-20T08:00:00,affiliate,desktop,sports,partner_cashback,treatment,361.35,74.08,287.27,78.31,0,deal_seeker
O0002625,S0028207,C02138,2025-11-07T14:00:00,paid_search,mobile,sports,always_on_search,treatment,366.7,31.17,335.53,132.92,0,champion
O0002626,S0028215,C02139,2025-05-10T16:00:00,email,desktop,beauty,crm_lifecycle,control,473.91,37.91,436.0,147.6,0,steady
O0002627,S0028228,C02140,2025-02-03T13:00:00,organic,mobile,electronics,seo,control,357.08,17.85,339.22,134.47,0,champion
O0002628,S0028241,C02140,2025-04-17T15:00:00,organic,mobile,electronics,seo,control,321.38,16.07,305.31,120.23,0,champion
O0002629,S0028242,C02140,2025-04-27T20:00:00,organic,mobile,apparel,seo,control,285.63,14.28,271.35,105.97,0,champion
O0002630,S0028244,C02140,2025-06-06T22:00:00,organic,mobile,electronics,seo,control,394.69,19.73,374.95,149.48,0,champion
O0002631,S0028246,C02140,2025-07-23T18:00:00,social,mobile,electronics,summer_social,control,229.55,11.48,218.07,83.59,0,champion
O0002632,S0028247,C02140,2025-07-09T20:00:00,social,mobile,home,summer_social,control,399.43,19.97,379.46,151.37,0,champion
O0002633,S0028248,C02140,2025-08-06T08:00:00,social,desktop,beauty,summer_social,control,306.26,15.31,290.94,117.2,0,champion
O0002634,S0028253,C02140,2025-12-04T08:00:00,email,mobile,electronics,crm_lifecycle,control,223.2,11.16,212.04,81.06,0,champion
O0002635,S0028261,C02141,2025-06-06T18:00:00,affiliate,mobile,beauty,partner_cashback,treatment,245.88,33.19,212.68,66.44,0,steady
O0002636,S0028264,C02141,2025-08-24T10:00:00,email,mobile,home,crm_lifecycle,treatment,179.92,20.69,159.23,47.73,1,steady
O0002637,S0028271,C02141,2025-10-07T19:00:00,affiliate,desktop,sports,partner_cashback,treatment,287.69,38.84,248.85,82.1,0,steady
O0002638,S0028278,C02142,2025-05-09T11:00:00,affiliate,mobile,food,partner_cashback,control,166.58,16.66,149.92,44.47,0,steady
O0002639,S0028287,C02142,2025-10-21T15:00:00,social,mobile,home,summer_social,control,318.15,25.45,292.7,94.45,0,steady
O0002640,S0028296,C02143,2025-08-12T16:00:00,paid_search,mobile,food,always_on_search,control,222.92,33.44,189.48,46.95,0,deal_seeker
O0002641,S0028309,C02144,2025-04-09T10:00:00,direct,mobile,sports,brand_direct,control,251.19,37.68,213.51,53.92,0,deal_seeker
O0002642,S0028328,C02144,2025-10-01T18:00:00,email,mobile,apparel,crm_lifecycle,control,684.19,102.63,581.56,160.65,0,deal_seeker
O0002643,S0028332,C02144,2025-11-23T14:00:00,organic,mobile,home,seo,control,200.79,30.12,170.67,41.49,1,deal_seeker
O0002644,S0028350,C02145,2025-11-21T13:00:00,organic,desktop,home,seo,control,178.62,19.65,158.98,44.28,0,new_or_low
O0002645,S0028363,C02147,2025-08-19T10:00:00,paid_search,desktop,sports,always_on_search,treatment,548.69,46.64,502.05,205.86,0,champion
O0002646,S0028374,C02147,2025-11-26T11:00:00,email,mobile,home,crm_lifecycle,treatment,286.48,24.35,262.13,102.1,0,champion
O0002647,S0028400,C02150,2025-07-12T09:00:00,paid_search,desktop,home,always_on_search,treatment,231.33,26.6,204.73,66.66,0,steady
O0002648,S0028406,C02150,2025-10-24T21:00:00,direct,mobile,home,brand_direct,treatment,219.87,25.28,194.58,60.1,0,steady
O0002649,S0028407,C02150,2025-10-07T11:00:00,direct,mobile,apparel,brand_direct,treatment,232.45,26.73,205.72,64.0,0,steady
O0002650,S0028411,C02151,2025-02-21T08:00:00,paid_search,desktop,electronics,always_on_search,treatment,374.96,69.37,305.59,83.62,0,deal_seeker
O0002651,S0028428,C02151,2025-07-05T17:00:00,email,mobile,electronics,crm_lifecycle,treatment,278.81,51.58,227.23,57.9,1,deal_seeker
O0002652,S0028438,C02151,2025-11-08T14:00:00,email,desktop,electronics,crm_lifecycle,treatment,301.9,55.85,246.05,66.35,1,deal_seeker
O0002653,S0028441,C02152,2025-07-20T11:00:00,social,mobile,sports,summer_social,control,453.93,22.7,431.23,173.12,0,champion
O0002654,S0028447,C02152,2025-09-23T22:00:00,direct,mobile,electronics,brand_direct,control,295.72,14.79,280.93,109.99,0,champion
O0002655,S0028450,C02152,2025-12-10T18:00:00,organic,mobile,food,seo,control,327.79,16.39,311.4,122.79,0,champion
O0002656,S0028468,C02153,2025-11-22T21:00:00,organic,mobile,electronics,seo,control,444.08,35.53,408.56,134.99,1,steady
O0002657,S0028475,C02154,2025-03-20T20:00:00,direct,desktop,apparel,brand_direct,treatment,301.7,34.7,267.0,88.45,0,steady
O0002658,S0028495,C02156,2025-03-23T14:00:00,organic,mobile,food,seo,treatment,705.81,59.99,645.82,263.24,0,champion
O0002659,S0028496,C02156,2025-03-11T15:00:00,email,desktop,food,crm_lifecycle,treatment,392.23,33.34,358.89,145.74,0,champion
O0002660,S0028505,C02156,2025-06-03T15:00:00,paid_search,desktop,food,always_on_search,treatment,287.53,24.44,263.09,105.5,1,champion
O0002661,S0028510,C02156,2025-07-01T14:00:00,paid_search,tablet,home,always_on_search,treatment,458.58,38.98,419.6,171.23,0,champion
O0002662,S0028518,C02156,2025-10-23T08:00:00,paid_search,mobile,apparel,always_on_search,treatment,284.78,24.21,260.57,101.44,0,champion
O0002663,S0028519,C02156,2025-10-23T11:00:00,paid_search,mobile,apparel,always_on_search,treatment,510.65,43.41,467.25,188.24,0,champion
O0002664,S0028522,C02156,2025-11-09T18:00:00,organic,mobile,food,seo,treatment,399.34,33.94,365.4,145.47,0,champion
O0002665,S0028523,C02156,2025-11-06T17:00:00,organic,mobile,home,seo,treatment,301.41,25.62,275.79,107.83,0,champion
O0002666,S0028551,C02159,2025-11-13T13:00:00,affiliate,desktop,food,partner_cashback,control,184.84,18.48,166.36,53.22,0,steady
O0002667,S0028561,C02161,2025-02-09T20:00:00,paid_search,mobile,electronics,always_on_search,control,456.4,36.51,419.89,138.96,0,steady
O0002668,S0028562,C02161,2025-02-04T19:00:00,paid_search,desktop,sports,always_on_search,control,115.67,9.25,106.42,32.25,0,steady
O0002669,S0028568,C02161,2025-05-26T20:00:00,paid_search,tablet,food,always_on_search,control,207.98,16.64,191.34,61.97,0,steady
O0002670,S0028583,C02162,2025-04-09T08:00:00,social,desktop,apparel,summer_social,treatment,431.29,49.6,381.69,128.59,0,steady
O0002671,S0028591,C02162,2025-08-16T11:00:00,organic,mobile,sports,seo,treatment,276.01,31.74,244.27,77.49,1,steady
O0002672,S0028594,C02162,2025-11-14T19:00:00,organic,mobile,sports,seo,treatment,212.25,24.41,187.84,57.74,0,steady
O0002673,S0028604,C02163,2025-07-13T13:00:00,organic,desktop,home,seo,control,155.45,23.32,132.13,33.32,0,deal_seeker
O0002674,S0028612,C02163,2025-12-17T11:00:00,social,desktop,apparel,summer_social,control,116.81,17.52,99.29,23.79,0,deal_seeker
O0002675,S0028614,C02164,2025-06-17T15:00:00,paid_search,mobile,sports,always_on_search,treatment,337.47,28.69,308.79,121.69,0,champion
O0002676,S0028617,C02164,2025-07-12T22:00:00,email,mobile,food,crm_lifecycle,treatment,424.24,36.06,388.18,155.04,0,champion
O0002677,S0028618,C02164,2025-08-10T11:00:00,email,mobile,sports,crm_lifecycle,treatment,223.56,19.0,204.56,77.91,0,champion
O0002678,S0028626,C02164,2025-11-18T21:00:00,paid_search,mobile,electronics,always_on_search,treatment,323.92,27.53,296.39,116.48,0,champion
O0002679,S0028629,C02164,2025-12-04T15:00:00,organic,desktop,sports,seo,treatment,342.01,29.07,312.94,126.44,0,champion
O0002680,S0028636,C02165,2025-08-17T14:00:00,email,mobile,beauty,crm_lifecycle,control,249.08,37.36,211.72,53.4,0,deal_seeker
O0002681,S0028652,C02167,2025-08-13T15:00:00,affiliate,mobile,electronics,partner_cashback,treatment,393.44,41.31,352.13,139.89,1,champion
O0002682,S0028653,C02167,2025-08-13T12:00:00,social,mobile,home,summer_social,treatment,225.99,19.21,206.78,78.85,0,champion
O0002683,S0028668,C02168,2025-10-26T21:00:00,paid_search,mobile,food,always_on_search,control,367.7,18.38,349.31,138.71,0,champion
O0002684,S0028669,C02168,2025-10-19T15:00:00,paid_search,mobile,food,always_on_search,control,177.71,8.89,168.82,62.91,0,champion
O0002685,S0028670,C02168,2025-11-24T17:00:00,paid_search,mobile,apparel,always_on_search,control,471.14,23.56,447.59,179.99,0,champion
O0002686,S0028671,C02168,2025-12-23T13:00:00,social,mobile,sports,summer_social,control,252.29,12.61,239.68,92.66,0,champion
O0002687,S0028672,C02168,2025-12-15T14:00:00,paid_search,mobile,food,always_on_search,control,471.84,23.59,448.25,180.26,0,champion
O0002688,S0028689,C02169,2025-09-21T12:00:00,social,mobile,electronics,summer_social,control,188.8,15.1,173.7,52.79,0,steady
O0002689,S0028723,C02171,2025-04-18T12:00:00,paid_search,desktop,home,always_on_search,treatment,282.45,24.01,258.45,103.55,0,champion
O0002690,S0028733,C02171,2025-06-23T12:00:00,email,mobile,home,crm_lifecycle,treatment,360.97,30.68,330.29,130.72,0,champion
O0002691,S0028737,C02171,2025-08-19T10:00:00,email,mobile,home,crm_lifecycle,treatment,482.79,41.04,441.76,177.54,0,champion
O0002692,S0028742,C02171,2025-09-10T19:00:00,affiliate,mobile,home,partner_cashback,treatment,212.66,22.33,190.33,71.94,0,champion
O0002693,S0028744,C02171,2025-10-19T16:00:00,organic,mobile,home,seo,treatment,255.27,21.7,233.58,90.1,0,champion
O0002694,S0028746,C02171,2025-11-24T16:00:00,social,mobile,apparel,summer_social,treatment,295.98,25.16,270.82,105.74,0,champion
O0002695,S0028749,C02171,2025-11-24T17:00:00,paid_search,mobile,home,always_on_search,treatment,271.33,23.06,248.26,96.27,0,champion
O0002696,S0028752,C02172,2025-09-10T10:00:00,social,mobile,sports,summer_social,treatment,248.74,46.02,202.73,50.79,0,deal_seeker
O0002697,S0028759,C02173,2025-01-20T19:00:00,paid_search,mobile,sports,always_on_search,control,140.99,11.28,129.71,37.4,0,steady
O0002698,S0028823,C02176,2025-04-12T12:00:00,organic,mobile,apparel,seo,control,284.5,22.76,261.74,83.61,1,steady
O0002699,S0028824,C02176,2025-05-25T22:00:00,social,mobile,electronics,summer_social,control,457.44,36.6,420.84,139.3,0,steady
O0002700,S0028835,C02176,2025-09-23T10:00:00,social,mobile,apparel,summer_social,control,180.52,14.44,166.07,50.13,0,steady
O0002701,S0028845,C02177,2025-05-15T09:00:00,direct,mobile,apparel,brand_direct,control,127.07,19.06,108.01,23.32,0,deal_seeker
O0002702,S0028849,C02177,2025-09-01T12:00:00,paid_search,desktop,apparel,always_on_search,control,227.67,34.15,193.52,51.12,0,deal_seeker
O0002703,S0028854,C02177,2025-11-13T11:00:00,paid_search,mobile,beauty,always_on_search,control,151.97,22.8,129.18,29.46,0,deal_seeker
O0002704,S0028855,C02177,2025-11-20T20:00:00,affiliate,mobile,electronics,partner_cashback,control,153.82,26.15,127.67,29.03,0,deal_seeker
O0002705,S0028872,C02179,2025-08-21T09:00:00,organic,mobile,sports,seo,treatment,229.43,26.38,203.05,63.07,0,steady
O0002706,S0028877,C02179,2025-11-26T16:00:00,email,desktop,sports,crm_lifecycle,treatment,478.56,55.03,423.53,143.23,0,steady
O0002707,S0028904,C02181,2025-08-19T13:00:00,email,mobile,apparel,crm_lifecycle,treatment,320.05,59.21,260.84,67.64,0,deal_seeker
O0002708,S0028907,C02181,2025-09-04T22:00:00,organic,mobile,apparel,seo,treatment,142.4,26.34,116.05,25.66,0,deal_seeker
O0002709,S0028910,C02181,2025-10-23T15:00:00,social,mobile,apparel,summer_social,treatment,252.72,46.75,205.97,51.73,0,deal_seeker
O0002710,S0028971,C02186,2025-08-25T22:00:00,organic,desktop,electronics,seo,treatment,120.83,22.35,98.48,23.56,0,deal_seeker
O0002711,S0029000,C02190,2025-05-10T13:00:00,paid_search,desktop,electronics,always_on_search,control,156.0,23.4,132.6,33.45,0,deal_seeker
O0002712,S0029009,C02190,2025-10-20T19:00:00,organic,desktop,food,seo,control,347.34,52.1,295.24,80.62,0,deal_seeker
O0002713,S0029047,C02195,2025-05-11T21:00:00,social,mobile,food,summer_social,control,306.16,24.49,281.67,90.58,0,steady
O0002714,S0029063,C02196,2025-10-05T20:00:00,paid_search,mobile,home,always_on_search,treatment,258.68,37.51,221.17,60.56,0,new_or_low
O0002715,S0029070,C02197,2025-04-11T08:00:00,social,mobile,sports,summer_social,control,499.48,24.97,474.51,191.29,0,champion
O0002716,S0029079,C02197,2025-07-27T10:00:00,organic,mobile,sports,seo,control,317.35,15.87,301.48,118.62,0,champion
O0002717,S0029082,C02197,2025-08-12T09:00:00,paid_search,mobile,sports,always_on_search,control,256.17,12.81,243.36,94.21,0,champion
O0002718,S0029096,C02198,2025-03-17T10:00:00,email,tablet,food,crm_lifecycle,treatment,151.91,28.1,123.81,30.9,0,deal_seeker
O0002719,S0029099,C02198,2025-04-24T15:00:00,social,mobile,food,summer_social,treatment,138.47,25.62,112.85,24.73,0,deal_seeker
O0002720,S0029101,C02198,2025-04-22T12:00:00,paid_search,mobile,sports,always_on_search,treatment,244.92,45.31,199.61,49.89,1,deal_seeker
O0002721,S0029109,C02198,2025-09-25T08:00:00,organic,mobile,electronics,seo,treatment,235.02,43.48,191.54,47.55,0,deal_seeker
O0002722,S0029149,C02201,2025-10-09T22:00:00,email,mobile,electronics,crm_lifecycle,treatment,300.49,25.54,274.95,107.48,0,champion
O0002723,S0029150,C02201,2025-11-02T22:00:00,affiliate,mobile,electronics,partner_cashback,treatment,182.85,19.2,163.65,60.73,0,champion
O0002724,S0029167,C02203,2025-07-11T14:00:00,paid_search,mobile,apparel,always_on_search,treatment,137.72,15.84,121.88,34.66,0,steady
O0002725,S0029172,C02203,2025-09-16T17:00:00,social,desktop,food,summer_social,treatment,209.05,24.04,185.01,59.75,0,steady
O0002726,S0029177,C02203,2025-11-08T12:00:00,paid_search,mobile,food,always_on_search,treatment,128.38,14.76,113.61,31.76,0,steady
O0002727,S0029179,C02204,2025-02-21T15:00:00,paid_search,mobile,apparel,always_on_search,treatment,317.59,26.99,290.59,114.05,0,champion
O0002728,S0029187,C02204,2025-03-14T19:00:00,affiliate,mobile,food,partner_cashback,treatment,293.11,30.78,262.33,102.18,0,champion
O0002729,S0029191,C02204,2025-04-19T10:00:00,social,mobile,apparel,summer_social,treatment,264.21,22.46,241.75,93.53,0,champion
O0002730,S0029199,C02204,2025-05-21T14:00:00,email,desktop,food,crm_lifecycle,treatment,477.46,40.58,436.87,178.49,0,champion
O0002731,S0029239,C02207,2025-11-11T19:00:00,organic,mobile,home,seo,treatment,111.07,20.55,90.52,18.25,0,deal_seeker
O0002732,S0029309,C02213,2025-06-04T08:00:00,organic,mobile,apparel,seo,control,199.28,15.94,183.34,56.17,0,steady
O0002733,S0029317,C02214,2025-02-04T18:00:00,email,mobile,electronics,crm_lifecycle,control,368.97,29.52,339.46,110.81,0,steady
O0002734,S0029326,C02215,2025-10-03T12:00:00,email,desktop,electronics,crm_lifecycle,control,317.11,15.86,301.25,121.53,0,champion
O0002735,S0029333,C02215,2025-12-22T08:00:00,paid_search,mobile,food,always_on_search,control,482.33,24.12,458.21,184.45,0,champion
O0002736,S0029334,C02215,2025-12-09T16:00:00,organic,mobile,food,seo,control,248.59,12.43,236.16,91.19,0,champion
O0002737,S0029337,C02216,2025-08-27T21:00:00,social,mobile,apparel,summer_social,control,237.48,11.87,225.61,86.76,0,champion
O0002738,S0029342,C02216,2025-11-23T16:00:00,paid_search,desktop,electronics,always_on_search,control,529.35,26.47,502.88,206.21,0,champion
O0002739,S0029366,C02219,2025-12-19T22:00:00,paid_search,mobile,food,always_on_search,control,270.44,21.64,248.81,79.08,0,steady
O0002740,S0029373,C02220,2025-09-18T22:00:00,social,mobile,electronics,summer_social,control,201.04,16.08,184.96,56.74,0,steady
O0002741,S0029375,C02220,2025-10-22T16:00:00,paid_search,mobile,electronics,always_on_search,control,219.94,17.6,202.35,62.82,0,steady
O0002742,S0029379,C02221,2025-05-04T19:00:00,email,mobile,food,crm_lifecycle,control,277.2,13.86,263.34,102.6,0,champion
O0002743,S0029380,C02221,2025-05-17T16:00:00,paid_search,desktop,food,always_on_search,control,417.72,20.89,396.84,161.67,0,champion
O0002744,S0029384,C02221,2025-06-15T18:00:00,paid_search,desktop,food,always_on_search,control,566.83,28.34,538.49,221.16,0,champion
O0002745,S0029398,C02222,2025-10-01T15:00:00,social,mobile,beauty,summer_social,treatment,718.26,61.05,657.21,268.03,0,champion
O0002746,S0029408,C02222,2025-12-23T16:00:00,organic,mobile,beauty,seo,treatment,256.04,21.76,234.27,90.4,0,champion
O0002747,S0029409,C02222,2025-12-15T19:00:00,email,desktop,apparel,crm_lifecycle,treatment,298.12,25.34,272.78,109.57,0,champion
O0002748,S0029420,C02223,2025-07-08T14:00:00,organic,mobile,electronics,seo,treatment,75.95,11.01,64.94,12.13,0,new_or_low
O0002749,S0029433,C02224,2025-12-12T08:00:00,email,desktop,electronics,crm_lifecycle,control,180.7,14.46,166.24,53.19,0,steady
O0002750,S0029437,C02225,2025-09-12T11:00:00,email,mobile,home,crm_lifecycle,treatment,442.11,37.58,404.53,161.9,0,champion
O0002751,S0029440,C02225,2025-10-14T21:00:00,paid_search,mobile,food,always_on_search,treatment,331.56,28.18,303.38,119.42,0,champion
O0002752,S0029442,C02225,2025-11-16T22:00:00,affiliate,desktop,electronics,partner_cashback,treatment,389.69,40.92,348.77,141.49,0,champion
O0002753,S0029446,C02225,2025-12-15T16:00:00,paid_search,mobile,electronics,always_on_search,treatment,425.17,36.14,389.03,155.39,0,champion
O0002754,S0029447,C02225,2025-12-20T15:00:00,social,tablet,food,summer_social,treatment,328.55,27.93,300.62,121.26,0,champion
O0002755,S0029471,C02228,2025-09-13T17:00:00,paid_search,mobile,electronics,always_on_search,treatment,209.34,24.07,185.27,56.84,0,steady
O0002756,S0029484,C02230,2025-10-26T15:00:00,email,mobile,apparel,crm_lifecycle,treatment,373.98,43.01,330.97,107.84,0,steady
O0002757,S0029499,C02231,2025-06-24T20:00:00,email,mobile,sports,crm_lifecycle,control,201.97,30.3,171.67,41.79,0,deal_seeker
O0002758,S0029509,C02231,2025-11-10T14:00:00,organic,mobile,home,seo,control,268.91,40.34,228.58,58.29,0,deal_seeker
O0002759,S0029524,C02232,2025-08-04T11:00:00,paid_search,desktop,electronics,always_on_search,control,347.64,27.81,319.83,106.94,0,steady
O0002760,S0029546,C02233,2025-07-22T22:00:00,organic,mobile,electronics,seo,treatment,277.54,31.92,245.62,77.97,0,steady
O0002761,S0029560,C02235,2025-08-13T08:00:00,email,mobile,sports,crm_lifecycle,control,633.61,31.68,601.93,244.81,0,champion
O0002762,S0029572,C02236,2025-04-11T20:00:00,direct,mobile,home,brand_direct,control,218.27,17.46,200.81,62.28,0,steady
O0002763,S0029573,C02236,2025-04-03T12:00:00,organic,tablet,beauty,seo,control,216.31,17.3,199.01,64.65,0,steady
O0002764,S0029575,C02236,2025-05-02T17:00:00,paid_search,mobile,electronics,always_on_search,control,326.37,26.11,300.26,97.09,0,steady
O0002765,S0029587,C02236,2025-10-27T19:00:00,organic,mobile,food,seo,control,184.47,14.76,169.72,51.4,0,steady
O0002766,S0029590,C02237,2025-03-01T21:00:00,organic,mobile,home,seo,control,309.6,15.48,294.12,115.53,0,champion
O0002767,S0029591,C02237,2025-03-19T17:00:00,direct,desktop,apparel,brand_direct,control,397.69,19.88,377.81,153.68,0,champion
O0002768,S0029596,C02237,2025-04-03T16:00:00,direct,mobile,electronics,brand_direct,control,490.83,24.54,466.29,187.84,0,champion
O0002769,S0029598,C02237,2025-04-16T22:00:00,organic,desktop,sports,seo,control,183.54,9.18,174.36,68.23,0,champion
O0002770,S0029600,C02237,2025-05-25T19:00:00,paid_search,desktop,beauty,always_on_search,control,313.49,15.67,297.81,120.08,0,champion
O0002771,S0029603,C02237,2025-07-19T09:00:00,direct,tablet,sports,brand_direct,control,390.97,19.55,371.42,151.0,0,champion
O0002772,S0029608,C02237,2025-08-04T16:00:00,direct,mobile,apparel,brand_direct,control,502.15,25.11,477.04,192.36,0,champion
O0002773,S0029616,C02237,2025-11-16T18:00:00,direct,mobile,electronics,brand_direct,control,390.12,19.51,370.61,147.66,0,champion
O0002774,S0029620,C02238,2025-08-01T08:00:00,direct,mobile,apparel,brand_direct,control,208.74,10.44,198.3,75.29,0,champion
